-436.44148	-297.14314	-396.90768	-412.37205	-233.97453	-219.07530	-212.85178	-130.27872
-591.93646	-293.08047	-581.82213	-313.07855	-264.84177	-236.49729	-148.45410	-134.16223
-468.67327	-296.47118	-373.30544	-344.68474	-215.33878	-215.84009	-172.52438	-135.32250
-470.63062	-299.84737	-352.76729	-365.80268	-221.66860	-231.81400	-206.84635	-174.13588
-466.89206	-339.71630	-421.93309	-484.24960	-268.52261	-233.44229	-144.83879	-134.29294
-433.63874	-299.43652	-318.88656	-293.08398	-275.17215	-189.78590	-175.35340	-148.92472
-468.42430	-281.77981	-456.37831	-300.12022	-304.85590	-236.52958	-136.79297	-122.46849
-467.87860	-330.84938	-564.20810	-310.49695	-242.49700	-216.64091	-146.43333	-160.76831
-466.08638	-297.52278	-616.23777	-274.86634	-336.29389	-207.01156	-176.95959	-133.46735
-538.63972	-331.10671	-398.25548	-317.51217	-212.85037	-230.79493	-187.43597	-148.29828
-649.38348	-295.62706	-537.57159	-343.64443	-303.65738	-199.04339	-182.23170	-157.06260
-471.76402	-319.42168	-457.41380	-360.12259	-243.23761	-194.49043	-145.30850	-146.06530
-536.97679	-331.56914	-453.91399	-286.48549	-356.95386	-272.27351	-185.81318	-141.85782
-410.79491	-330.36391	-353.93054	-285.06011	-288.80365	-177.13858	-182.43686	-127.14745
-536.39709	-300.20376	-397.73770	-386.92591	-254.64819	-180.00182	-162.38651	-141.58721
-538.60168	-309.49532	-389.43425	-329.57894	-223.43597	-273.34181	-166.52041	-140.10374
-466.87635	-385.79863	-459.07477	-298.35664	-311.11697	-201.06966	-157.71513	-124.78282
-378.07722	-307.68502	-530.11218	-345.68703	-345.06832	-155.72531	-158.93720	-164.26884
-407.60959	-352.45003	-400.01611	-281.44768	-295.21252	-178.87617	-178.87348	-153.01949
-467.55534	-295.03779	-428.83288	-317.49900	-246.11139	-261.80935	-224.98388	-136.07096
-463.13388	-283.58728	-362.71185	-301.09063	-242.88495	-251.47812	-178.05165	-134.77612
-465.64750	-295.76980	-365.11130	-331.58786	-245.76993	-251.46299	-152.07578	-127.50142
-436.83245	-282.46618	-353.02807	-416.72079	-245.45980	-172.92005	-185.32577	-135.47268
-436.27645	-295.32897	-378.40775	-384.48922	-226.29821	-240.31706	-164.12695	-145.32666
-463.94749	-293.74468	-338.17492	-417.33764	-286.61974	-246.21164	-198.14619	-143.02620
-495.66005	-292.59022	-397.69328	-285.82986	-250.60441	-184.64998	-146.14940	-146.40663
-504.73425	-279.98887	-362.39654	-387.27584	-265.43842	-204.26894	-161.45135	-127.83300
-438.79490	-313.04073	-396.10136	-311.93368	-245.26590	-187.16484	-158.40036	-140.79003
-543.96883	-312.18442	-377.40136	-334.93067	-250.28163	-198.15213	-167.82367	-164.37648
-429.67500	-278.39491	-365.07233	-285.66152	-317.56855	-166.98479	-158.32496	-146.78099
-463.84560	-294.70179	-455.12522	-317.59036	-234.42778	-206.97701	-173.09770	-135.09465
-435.22660	-329.94733	-582.44747	-268.55373	-287.75551	-180.31761	-193.01984	-157.86017
-465.35335	-329.43209	-422.13531	-317.69914	-297.90519	-160.65418	-176.74841	-142.20619
-586.72815	-364.21688	-456.87788	-281.69285	-296.00254	-211.72771	-198.12692	-156.93971
-500.94831	-293.49305	-397.90999	-325.08118	-276.56967	-197.46937	-170.26472	-142.10998
-461.74999	-292.72328	-372.26916	-283.93872	-265.51987	-223.75706	-199.20168	-151.57712
-467.21567	-312.10314	-456.31330	-300.58831	-254.54674	-207.27535	-149.64569	-161.47767
-431.27627	-309.63295	-457.91853	-416.38253	-217.28339	-194.84919	-152.10535	-163.14144
-438.16333	-313.65964	-339.51673	-298.27282	-295.67928	-255.80232	-178.30854	-163.14288
-436.08927	-389.82661	-395.48871	-399.40074	-274.25147	-266.77509	-205.85993	-135.03893
-498.88590	-293.62485	-340.41371	-308.55148	-254.32988	-195.46581	-158.46477	-174.00118
-466.79426	-381.73399	-618.87237	-366.26862	-224.94814	-272.40583	-236.64443	-170.89573
-436.62795	-286.08962	-364.02455	-344.22313	-283.75712	-192.10159	-169.80856	-136.65068
-438.87128	-296.97013	-424.11300	-314.60018	-242.74465	-167.37114	-160.17096	-158.73188
-459.96102	-367.58454	-373.10168	-468.16474	-336.83021	-239.33882	-145.43009	-188.30517
-472.26013	-280.91280	-363.80562	-286.36678	-313.29905	-179.82768	-187.89264	-139.45567
-461.66345	-268.65995	-438.68366	-294.69167	-246.38188	-246.67519	-207.90334	-153.73630
-495.50500	-314.23251	-584.89725	-349.17612	-344.82852	-172.91176	-187.88483	-147.43639
-434.98496	-297.16446	-398.56363	-362.96654	-293.76643	-199.88516	-163.38373	-146.05694
-434.62370	-397.51485	-640.82664	-255.96989	-287.08142	-229.70052	-161.62117	-128.14738
