-8.19710	-7.76462	-7.60750	-7.37570	-6.94774	-6.42644	-6.15752	-6.04404
-8.18197	-7.75324	-7.62235	-7.42141	-6.96008	-6.41662	-6.14156	-6.08782
-8.14398	-7.71604	-7.64832	-7.47013	-7.00493	-6.39325	-6.12614	-6.02379
-8.17926	-7.79935	-7.70692	-7.48338	-6.99142	-6.36829	-6.07394	-6.05961
-8.15442	-7.75669	-7.59015	-7.41895	-6.92574	-6.34861	-6.20186	-6.11369
-8.14525	-7.70172	-7.58200	-7.37658	-6.92568	-6.38716	-6.21659	-6.08924
-8.07178	-7.69781	-7.65466	-7.47364	-7.00635	-6.38604	-6.20216	-6.11105
-8.10069	-7.70560	-7.54232	-7.33965	-6.87619	-6.39011	-6.19295	-6.07166
-8.08545	-7.69083	-7.49904	-7.28137	-6.87249	-6.38688	-6.18492	-6.03383
-8.24211	-8.01553	-7.90908	-7.66037	-7.03116	-6.48794	-6.28186	-6.19497
-8.26435	-7.89055	-7.75264	-7.47420	-6.87197	-6.36877	-6.28607	-6.27356
-8.41151	-7.90043	-7.59957	-7.25176	-6.73383	-6.38460	-6.27612	-6.25217
-8.29925	-7.88507	-7.73199	-7.42853	-6.82485	-6.36098	-6.29747	-6.20847
-8.22080	-7.93223	-7.80700	-7.49391	-6.88077	-6.35970	-6.33183	-6.14959
-8.26111	-7.94153	-7.79020	-7.46630	-6.83780	-6.32588	-6.35810	-6.11259
-8.23292	-7.92818	-7.78496	-7.47982	-6.86523	-6.32001	-6.30903	-6.08709
-8.24821	-7.90082	-7.72433	-7.41312	-6.88535	-6.39727	-6.30863	-6.09580
-8.28311	-7.91753	-7.67021	-7.34378	-6.74664	-6.33289	-6.22764	-6.03990
-8.29233	-7.86140	-7.60108	-7.27468	-6.73829	-6.33493	-6.17578	-6.01002
-8.32865	-7.88222	-7.69737	-7.34398	-6.74697	-6.31148	-6.19480	-5.98817
-8.37280	-7.89618	-7.63924	-7.30782	-6.75551	-6.35915	-6.17446	-5.98551
-8.37283	-7.88755	-7.59369	-7.25284	-6.72033	-6.34576	-6.15452	-6.00069
-8.39143	-7.88252	-7.61170	-7.26515	-6.71695	-6.35315	-6.15197	-5.98613
-8.35122	-7.87851	-7.65834	-7.34857	-6.75210	-6.33496	-6.18101	-6.03290
-8.34590	-7.88345	-7.57765	-7.26430	-6.71897	-6.36086	-6.21699	-6.03820
-8.35376	-7.84808	-7.57632	-7.27072	-6.75932	-6.36755	-6.18373	-6.03548
-8.36857	-7.88358	-7.55199	-7.27131	-6.71175	-6.29885	-6.14671	-5.97899
-8.31838	-7.91536	-7.54326	-7.18299	-6.65780	-6.32156	-6.17236	-5.98012
-8.32365	-7.89975	-7.54726	-7.22641	-6.70707	-6.32135	-6.11482	-6.00081
-8.31563	-7.85312	-7.55921	-7.26655	-6.72149	-6.31039	-6.12631	-5.98109
