-1510.47639	-617.95231	-363.74707	-246.43130	-281.78025	-210.89349	-151.21454	-158.95765
-1518.17298	-681.47301	-364.12930	-259.84691	-301.88752	-217.95118	-146.72413	-152.75169
-1512.14719	-679.00141	-388.97725	-258.54690	-333.08277	-217.01420	-159.75739	-183.85046
-1515.61087	-679.74112	-364.79154	-285.44484	-364.26864	-230.06936	-142.75819	-140.26707
-1509.82855	-872.87738	-389.48551	-291.26117	-321.79455	-249.30830	-161.68393	-129.64416
-1511.20572	-1190.80249	-388.61334	-304.24063	-301.87943	-222.86024	-159.95434	-137.24050
-1513.83695	-787.04187	-364.00819	-305.07783	-330.29337	-262.49868	-146.00698	-137.51842
-1513.81983	-785.63504	-364.75929	-334.88098	-270.26000	-222.58990	-149.96254	-159.38207
-1521.63555	-784.87434	-365.11544	-292.25789	-289.40650	-241.70913	-163.77855	-175.62900
-1520.06061	-785.34509	-366.81687	-273.68600	-278.18501	-275.95232	-159.06483	-175.85599
-1526.90337	-956.30513	-345.99053	-278.37807	-240.21561	-221.46157	-155.53338	-161.57401
-1526.84637	-959.56391	-369.82007	-277.36856	-221.46811	-180.67792	-145.24764	-146.86290
-1521.21750	-1279.88865	-344.87360	-303.31185	-219.56962	-176.39444	-127.55387	-139.86285
-1523.51761	-963.54417	-343.52203	-308.89990	-273.07257	-183.57288	-123.24145	-134.88448
-1516.56549	-961.52368	-364.46677	-303.90092	-316.06549	-182.84960	-129.78133	-146.52067
-1509.96289	-1279.36176	-363.45941	-335.99187	-270.51935	-190.61128	-130.43099	-149.21973
-1513.67249	-962.99919	-364.95169	-335.58777	-249.79973	-190.61181	-149.03700	-148.24688
-1508.84546	-666.88522	-366.84841	-303.79611	-301.29026	-178.46068	-174.34710	-155.99331
-1514.19080	-665.03302	-366.51776	-272.35087	-236.31065	-229.57817	-183.51328	-174.13914
-1518.18679	-663.96492	-422.98962	-271.30144	-215.72202	-229.27277	-169.37548	-166.66108
-1517.12418	-663.48240	-364.96557	-257.86524	-253.72909	-217.07143	-136.38133	-185.26362
-1520.19770	-662.47125	-364.93036	-258.07488	-253.73048	-229.32518	-146.05476	-178.23732
-1516.23629	-662.73241	-366.22424	-305.89203	-268.48956	-214.62559	-155.43313	-209.28666
-1513.51189	-662.46225	-390.28016	-306.31747	-265.91822	-210.62628	-213.02557	-184.48861
-1518.37537	-660.36323	-424.29115	-257.50445	-247.52019	-210.87652	-246.55985	-156.12272
-1521.25790	-811.32813	-424.18082	-255.82212	-271.29612	-209.97065	-199.48454	-169.63407
-1521.42887	-810.68718	-425.39034	-256.57064	-272.09996	-221.92633	-195.23451	-141.08019
-1524.49237	-814.90577	-369.02048	-256.10626	-334.49762	-216.67796	-166.45583	-132.29807
-1527.78678	-816.89024	-418.82074	-245.58408	-406.83776	-216.59849	-151.27848	-139.03379
-1527.81493	-728.01064	-392.97973	-309.19377	-396.89144	-195.35505	-118.58436	-149.53077
-1807.02471	-665.68106	-365.42286	-316.76153	-404.10988	-182.76577	-128.93116	-153.20892
-1527.42950	-662.76000	-363.44521	-299.00475	-353.36432	-178.03999	-131.50825	-188.28682
-1518.65704	-720.65192	-361.14002	-275.00196	-250.16844	-205.76813	-138.47580	-192.17343
-1512.28998	-718.39735	-385.94775	-275.04969	-250.80257	-264.66521	-159.09154	-196.22624
-1515.56371	-655.80190	-363.60539	-292.88200	-291.44846	-234.68015	-136.73800	-170.61796
-1512.54394	-654.44992	-388.21734	-292.99403	-282.12870	-205.37291	-135.50472	-170.88210
-1522.63324	-657.02916	-386.27890	-376.67038	-256.65006	-204.13334	-129.11376	-184.74953
-1525.32810	-655.32298	-388.09925	-358.28322	-248.42052	-203.32888	-145.78704	-184.75080
-1519.78957	-657.34379	-388.51045	-358.81026	-211.65325	-191.83113	-192.42042	-188.06453
-1519.71445	-659.36739	-423.34192	-279.40476	-210.70887	-178.01037	-160.34577	-187.72401
-1518.69333	-657.38431	-393.12890	-268.80904	-210.95525	-191.70707	-155.50595	-182.35385
-1520.06601	-660.04267	-424.95760	-251.46241	-211.85745	-241.86482	-150.94905	-188.52231
-1522.35087	-657.21444	-425.14812	-263.10394	-271.48824	-191.03113	-128.37074	-217.52312
-1519.62316	-659.50175	-366.34295	-282.09698	-260.22860	-168.70640	-166.52919	-196.45574
-1515.51352	-660.48779	-365.98303	-322.22979	-343.57634	-176.59626	-170.28689	-177.61323
-1513.49035	-658.74806	-415.02474	-279.13797	-283.45984	-196.11049	-146.15068	-192.80662
