-9.30815	-8.26051	-7.77945	-7.32159	-6.95575	-6.64362	-6.42743	-6.29465
-9.30393	-8.26799	-7.78316	-7.27031	-6.96623	-6.68361	-6.40335	-6.27401
-9.28647	-8.23279	-7.78672	-7.37175	-6.97979	-6.68209	-6.41021	-6.24584
-9.28224	-8.23904	-7.79864	-7.30779	-6.93047	-6.67032	-6.40415	-6.25505
-9.28160	-8.26497	-7.76719	-7.34239	-6.98277	-6.70336	-6.40843	-6.24804
-9.27159	-8.21925	-7.76647	-7.33643	-6.97015	-6.69732	-6.40333	-6.27915
-9.27093	-8.24197	-7.78668	-7.29037	-6.95945	-6.69077	-6.39317	-6.26555
-9.26355	-8.25775	-7.77586	-7.35631	-6.97923	-6.71611	-6.42759	-6.28860
-9.26035	-8.26108	-7.79564	-7.31338	-6.97815	-6.67150	-6.39608	-6.23541
-8.85730	-7.56332	-6.38220	-5.31156	-4.45614	-4.26643	-4.26643	-4.26168
-8.84537	-7.20459	-5.75256	-4.28470	-4.26643	-4.26643	-4.26643	-4.26643
-8.80313	-7.42083	-5.95604	-4.39002	-4.30958	-4.26226	-4.26643	-4.26643
-8.79919	-7.53320	-6.25089	-4.95243	-4.28105	-4.26643	-4.26643	-4.26168
-8.79800	-7.54979	-6.49281	-5.28499	-4.72157	-4.25359	-4.26643	-4.26168
-8.78339	-7.73748	-5.73721	-4.80478	-4.29496	-4.26643	-4.26643	-4.26643
-8.76181	-7.69324	-5.83584	-4.68566	-4.26643	-4.26643	-4.26286	-4.26314
-8.75696	-7.77419	-5.72451	-4.49732	-4.26143	-4.26643	-4.26643	-4.26643
-8.74703	-7.03412	-5.79521	-4.40661	-4.26643	-4.26643	-4.26643	-4.25680
-8.73187	-7.63972	-5.75934	-4.91674	-4.26643	-4.26643	-4.26643	-4.26643
-8.73093	-7.76513	-5.73952	-4.51852	-4.26643	-4.26643	-4.26286	-4.26314
-8.71311	-7.76761	-5.84734	-4.33776	-4.26643	-4.26204	-4.26286	-4.26314
-8.70679	-7.61660	-5.34551	-4.32470	-4.26643	-4.26643	-4.26643	-4.26643
-8.67960	-6.82839	-5.87233	-4.98663	-4.26116	-4.26643	-4.26643	-4.26643
-8.67607	-7.58661	-6.58849	-5.17480	-4.50011	-4.26643	-4.26643	-4.26314
-8.66762	-7.71903	-5.99663	-4.40234	-4.28105	-4.26643	-4.26643	-4.26643
-8.66677	-6.87550	-5.75256	-4.58134	-4.26643	-4.26643	-4.26643	-4.26643
-8.66405	-7.63887	-6.66229	-5.42597	-4.42030	-4.26226	-4.26643	-4.26643
-8.66304	-7.59064	-5.98348	-4.30298	-4.26643	-4.26643	-4.26643	-4.26643
-8.64833	-7.63583	-6.76457	-5.67612	-4.36273	-4.27861	-4.26267	-4.26643
-8.64579	-7.58606	-5.39221	-4.52200	-4.28105	-4.26643	-4.26643	-4.26643
-8.64276	-7.54749	-5.60214	-4.64216	-4.26643	-4.26226	-4.26643	-4.26643
-8.64037	-7.47076	-5.92691	-4.29673	-4.26643	-4.26643	-4.26643	-4.26643
-8.58331	-7.64008	-6.76296	-5.70351	-4.34491	-4.27861	-4.26643	-4.26643
-8.57449	-7.11061	-6.19239	-5.39155	-4.86918	-4.41553	-4.28731	-4.26314
-8.57359	-7.52584	-5.92800	-4.81862	-4.26643	-4.26643	-4.26267	-4.26643
-8.57062	-7.63429	-6.75610	-5.56730	-4.59345	-4.27444	-4.26643	-4.26643
-8.54081	-7.52510	-6.18572	-4.88128	-4.26143	-4.26643	-4.25543	-4.26314
-8.52792	-7.61199	-6.40659	-5.05120	-4.26643	-4.26643	-4.26643	-4.26643
-8.50796	-6.94372	-6.01164	-5.33541	-4.63147	-4.26643	-4.26643	-4.26643
-8.49357	-6.81465	-5.92869	-5.08611	-4.35595	-4.26643	-4.26643	-4.26643
-8.47898	-7.58885	-6.61294	-5.15393	-4.52449	-4.45578	-4.26643	-4.26643
-8.46862	-7.64571	-6.47508	-5.01453	-4.28105	-4.29079	-4.26643	-4.26643
-8.44189	-7.27360	-6.35018	-5.66620	-5.21208	-5.07279	-4.54729	-4.42968
-8.11575	-8.04859	-7.79799	-7.08486	-6.42721	-6.20008	-6.16313	-6.12090
-8.08256	-8.01214	-7.85629	-7.35440	-6.50934	-5.82204	-5.56429	-5.40416
-8.01448	-7.81504	-7.52588	-7.03506	-6.40851	-5.95417	-5.78262	-5.68792
-8.01249	-7.97793	-7.81117	-7.28887	-6.62266	-6.28988	-6.18521	-6.10484
-7.98812	-7.91553	-7.67471	-6.96636	-6.17103	-5.92186	-5.90003	-5.84589
-7.98397	-7.87058	-7.64586	-6.88797	-6.13690	-5.92557	-5.89188	-5.83554
-7.98366	-7.78780	-7.40625	-6.65550	-6.05247	-5.93902	-5.89069	-5.78457
-7.97905	-7.92776	-7.75242	-7.12811	-6.27233	-5.96384	-5.94707	-5.87884
-7.96722	-7.81165	-7.49034	-6.71753	-6.08288	-5.93433	-5.87507	-5.81442
-7.96517	-7.84523	-7.57873	-6.97351	-6.43824	-6.18718	-6.10261	-6.03149
-7.96339	-7.69167	-7.22854	-6.47224	-6.05970	-5.93353	-5.86459	-5.75152
-7.94630	-7.87800	-7.75156	-7.27541	-6.37088	-6.03724	-5.97016	-5.88513
-7.94312	-7.76390	-7.45254	-6.71943	-6.03779	-5.89120	-5.86991	-5.79491
-7.93534	-7.85497	-7.60958	-6.91481	-6.13405	-5.92425	-5.89297	-5.81774
-7.93513	-7.69118	-7.25220	-6.56779	-6.07976	-5.94541	-5.87689	-5.79935
-7.93291	-7.69357	-7.24107	-6.51302	-6.03838	-5.91529	-5.88453	-5.77721
-7.93210	-7.72863	-7.30892	-6.63983	-6.09911	-5.95044	-5.84171	-5.75066
-7.92264	-7.73538	-7.28001	-6.53066	-6.05095	-5.88354	-5.84783	-5.75290
-7.92251	-7.63381	-7.08582	-6.42063	-6.03602	-5.90603	-5.84256	-5.75160
-7.92168	-7.68569	-7.32869	-6.65322	-6.07191	-5.92854	-5.87387	-5.81299
-7.91244	-7.69839	-7.21484	-6.52234	-6.06120	-5.94475	-5.89513	-5.79443
-7.90065	-7.64669	-7.16526	-6.48282	-6.07773	-5.94228	-5.86053	-5.74183
-7.88952	-7.62859	-7.20759	-6.52088	-6.05714	-5.89517	-5.82563	-5.71946
-7.88721	-7.55697	-7.08016	-6.38853	-6.00870	-5.91520	-5.85537	-5.74526
-7.88638	-7.75285	-7.44131	-6.72231	-6.10793	-5.93515	-5.88040	-5.75922
-7.88573	-7.60553	-7.15666	-6.47078	-6.01777	-5.90717	-5.83713	-5.74760
-7.88229	-7.76895	-7.71336	-7.26663	-6.67012	-5.92525	-5.33339	-5.00251
-7.88213	-7.66470	-7.19117	-6.43737	-6.04525	-5.94269	-5.87738	-5.77323
-7.88132	-7.87562	-7.80651	-7.27920	-6.35662	-5.96044	-5.95483	-5.89278
-7.88047	-7.62013	-7.21107	-6.42067	-6.03886	-5.91647	-5.84831	-5.76433
-7.87736	-7.55718	-7.11597	-6.43799	-6.06132	-5.90851	-5.82523	-5.71317
-7.86977	-7.87120	-7.79650	-7.23586	-6.40397	-6.03850	-6.00594	-5.92696
-7.86918	-7.70138	-7.20819	-6.43458	-6.00089	-5.88933	-5.81143	-5.70983
-7.86494	-7.77647	-7.62821	-7.21351	-6.63585	-6.02514	-5.85571	-5.74469
-7.86438	-7.84477	-7.78452	-7.38709	-6.81742	-5.96508	-5.36134	-5.12006
-7.86186	-7.64594	-7.18237	-6.53915	-6.03392	-5.90265	-5.83880	-5.75005
-7.86171	-7.69408	-7.25443	-6.52081	-6.03928	-5.94162	-5.86543	-5.79104
-7.83853	-7.54287	-7.42048	-6.77600	-6.18269	-5.58130	-4.94213	-4.69992
-7.83246	-7.61558	-7.26593	-6.48739	-6.16365	-6.02106	-5.81446	-5.71595
-7.83132	-7.48279	-7.01268	-6.25948	-5.77283	-5.36801	-5.28999	-5.27274
-7.82620	-7.56907	-7.47483	-6.96566	-6.31105	-5.57472	-4.89423	-4.60703
-7.82339	-7.55151	-7.07330	-6.37670	-6.02304	-5.91120	-5.85138	-5.75546
-7.82218	-7.44879	-6.88181	-6.35900	-6.13199	-6.08587	-6.04830	-6.04864
-7.81274	-7.28740	-6.81923	-6.19379	-5.62108	-5.32621	-5.28657	-5.26465
-7.79747	-7.66177	-7.49581	-6.98591	-6.32592	-5.73349	-5.35829	-5.08807
-7.79664	-7.79025	-7.73315	-7.30902	-6.74856	-5.96114	-5.38706	-5.13931
-7.79609	-7.44445	-7.08232	-6.40734	-5.79112	-5.39484	-5.30020	-5.27249
-7.79469	-7.60995	-7.50725	-6.99060	-6.38416	-5.65108	-5.02083	-4.73950
-7.79340	-7.68558	-7.61649	-7.17548	-6.62429	-5.89709	-5.43238	-5.09226
-7.78717	-7.63843	-7.44591	-6.98657	-6.35715	-5.88529	-5.39976	-5.08265
-7.78320	-7.70588	-7.66172	-7.09511	-6.42459	-5.78710	-5.37098	-5.05522
-7.78138	-7.71810	-7.67982	-7.28134	-6.70729	-6.04564	-5.47394	-5.28854
-7.77333	-7.58240	-7.12743	-6.28529	-5.81595	-5.41461	-5.27415	-5.27439
-7.77319	-7.55839	-7.35606	-6.73411	-6.18199	-5.46838	-4.98519	-4.63570
-7.76764	-7.67660	-7.59645	-7.22519	-6.58313	-5.75976	-5.05076	-4.54479
-7.76739	-7.41294	-6.95418	-6.18558	-5.73115	-5.41353	-5.32304	-5.28202
-7.76065	-7.64895	-7.49067	-6.96084	-6.46161	-5.93075	-5.62309	-5.44471
-7.76045	-7.19199	-6.75107	-6.19982	-5.66645	-5.35748	-5.28396	-5.27443
-7.75328	-6.97889	-6.59481	-6.08659	-5.52849	-5.28829	-5.27232	-5.27443
-7.75258	-7.22962	-6.78180	-6.26497	-5.89312	-5.62496	-5.51963	-5.43983
-7.75071	-7.57567	-7.18534	-6.61125	-6.22546	-5.99858	-5.78953	-5.63468
-7.74711	-6.97923	-6.52796	-5.97378	-5.51756	-5.28524	-5.27237	-5.27443
-7.74692	-7.10074	-6.65184	-6.08450	-5.50819	-5.28829	-5.27232	-5.27603
-7.73712	-7.23653	-6.83719	-6.09697	-5.52289	-5.31669	-5.27603	-5.27279
-7.71725	-7.12088	-6.66368	-6.17145	-5.69630	-5.40126	-5.28904	-5.27102
-7.71564	-7.07772	-6.61597	-6.10030	-5.54778	-5.31239	-5.28214	-5.27279
-7.71132	-7.10434	-6.60701	-6.02339	-5.53283	-5.30453	-5.29000	-5.26958
-7.70818	-7.01398	-6.63426	-6.18600	-5.60510	-5.31424	-5.29179	-5.27574
-7.70341	-6.85480	-6.44504	-5.95785	-5.50572	-5.33057	-5.28129	-5.26962
-7.70242	-7.47503	-6.91172	-6.32631	-6.05562	-5.87255	-5.80093	-5.57053
-7.69992	-7.12905	-6.75615	-6.26044	-5.61867	-5.30428	-5.27603	-5.26651
-7.69889	-6.88198	-6.51244	-6.02357	-5.58687	-5.30945	-5.27501	-5.27443
-7.69840	-6.99541	-6.58816	-6.05692	-5.48090	-5.28609	-5.27603	-5.27283
-7.69805	-7.58033	-7.38220	-6.95600	-6.56178	-6.41103	-6.22738	-6.07174
-7.69803	-7.54220	-7.33210	-6.70711	-6.06389	-5.46290	-4.95403	-4.63793
-7.69723	-7.20107	-6.73591	-6.07376	-5.45735	-5.29407	-5.27684	-5.27443
-7.69305	-7.51285	-7.01254	-6.31482	-6.03143	-5.85713	-5.83188	-5.64370
-7.67792	-6.99767	-6.58181	-6.11153	-5.54054	-5.33170	-5.28132	-5.27283
-7.67531	-7.02738	-6.59307	-6.11166	-5.62660	-5.29426	-5.27420	-5.26794
-7.66993	-7.36073	-6.69975	-6.11812	-5.98678	-5.90543	-5.79362	-5.60576
-7.66849	-7.39506	-7.03477	-6.41805	-5.78168	-5.39247	-5.31267	-5.28661
-7.66216	-7.48419	-7.22627	-6.58000	-5.92116	-5.35885	-5.05153	-4.81078
-7.66166	-7.01043	-6.54668	-6.03938	-5.52561	-5.36227	-5.28813	-5.27118
-7.65613	-7.01569	-6.62211	-6.07237	-5.59512	-5.30693	-5.27868	-5.27283
-7.65261	-7.00380	-6.51236	-6.01669	-5.50128	-5.34635	-5.28469	-5.27283
-7.64719	-7.00588	-6.51800	-6.02267	-5.56563	-5.31811	-5.28295	-5.26166
-7.64682	-7.39741	-6.85157	-5.99629	-5.81775	-5.44700	-5.35361	-5.15131
-7.64042	-7.45252	-6.86535	-6.25286	-5.99294	-5.92579	-5.78977	-5.66503
-7.63651	-6.90914	-6.51821	-6.08404	-5.57551	-5.33914	-5.30229	-5.27279
-7.63511	-6.87229	-6.41876	-5.91319	-5.44199	-5.27788	-5.27603	-5.26962
-7.63402	-6.94357	-6.51875	-5.96362	-5.50936	-5.32227	-5.27941	-5.27123
-7.63351	-7.42288	-6.81199	-6.04980	-5.78095	-5.61767	-5.55383	-5.32414
-7.62505	-6.86463	-6.48653	-5.97225	-5.52008	-5.29775	-5.27603	-5.27279
-7.61715	-7.45790	-7.15841	-6.50000	-5.80232	-5.34814	-4.97149	-4.63306
-7.61461	-7.03103	-6.57499	-6.09871	-5.53913	-5.28386	-5.27420	-5.26958
-7.57624	-7.20948	-6.55919	-5.93293	-5.72638	-5.64980	-5.60797	-5.46592
-7.54423	-7.34137	-7.16766	-6.86951	-6.71938	-6.61819	-6.49805	-6.32460
-7.51927	-7.32536	-7.02979	-6.85221	-6.70648	-6.60221	-6.53300	-6.38373
-7.44692	-7.37904	-7.32353	-7.26415	-7.15573	-6.90768	-6.48770	-6.12751
